8916543,H,-1,-1
0401026,IM,1964,1970
0354247,QIS,-1,-1
9709471,H,1997,1998
9890953,S,1994,2005
0401251,IM,1965,1993
20010290R,IM,1985,1990
9884570,H,1989,1994
9884570,T,1995,2013
8802365,IM,1987,-1
9877792,H,1978,1991
9100122,D,1990,1990
101291922,IM,2007,-1
9434067,H,-1,-1
7807387,H,1978,1988
7704349,H,1978,1984
19620690R,IM,2012,-1
8005903,IM,1980,1988
7908221,IM,1984,1990
7502667,B,1990,1997
7911404,H,-1,-1
0210606,R,-1,-1
0174412,H,1976,1984
7903582,H,1978,1978
0210223,H,-1,-1
1310631,IM,1964,1986
7510357,H,1976,1995
8703867,H,1987,1988
0314172,H,-1,-1
9879056,H,-1,-1
9877319,H,-1,-1
9107988,QIS,1975,2016
0140423,IM,1971,1980
8214595,IM,1965,1981
8213593,IM,1982,1983
0404263,IM,1965,1971
0404263,R,1965,1971
9877925,H,-1,-1
2984776R,IM,1965,1996
0270525,IM,1965,1965
0270525,R,1965,1965
1272000,IM,1970,1976
0412020,IM,1965,1965
0204315,QIS,1967,2017
0242626,IM,1966,1969
100883489,T,1997,2015
9883817,IM,-1,-1
9601257,H,1992,1993
7513686,R,-1,-1
9878817,H,1980,1984
7502193,R,-1,-1
0405571,IM,1965,1984
0405571,IM,2007,-1
9805018,QIS,2000,2017
0404500,IM,1965,1979
8711586,QIS,1968,-1
8109978,IM,1985,-1
9877953,H,-1,-1
7803386,IM,1973,1979
7802253,H,1978,1979
8917120,B,1990,1997
20530510R,QIS,-1,-1
7810150,H,-1,-1
9877080,H,1978,1980
0371617,IM,1979,1986
7903371,IM,1993,-1
8704616,IM,1987,1996
8710881,IM,1987,1996
9875076,H,-1,-1
101653440,IM,2016,-1
0404400,IM,1965,-1
8709014,QIS,1984,2017
8913082,IM,1989,1995
9611809,IM,1996,1996
8904113,QIS,1988,-1
101640192,IM,2014,-1
9877793,H,1978,1984
9508563,IM,1995,-1
7510997,IM,1973,1974
0176400,H,1978,1980
0411361,IM,1965,-1
101563288,IM,2011,-1
8209876,IM,1965,1981
8209875,IM,1982,1988
0330500,IM,1972,-1
0404511,IM,1965,-1
0404513,E,1976,1999
101131163,IM,2015,-1
2984844R,IM,1965,1965
9424804,IM,1997,-1
8704074,H,1986,1995
9878738,H,1980,1983
101204366,IM,2010,-1
100892382,T,1997,2019
0413750,D,-1,-1
8212608,IM,1985,1985
8300481,IM,1982,1982
7705943,H,1975,1994
9440320,QIS,-1,-1
101235338,IM,2005,-1
0330732,IM,1971,1997
20810060R,H,-1,-1
20810070R,H,1977,1984
8810360,QIS,-1,-1
0367361,H,-1,-1
20810170R,H,1978,1979
0072265,E,-1,-1
7806155,IM,1977,1978
7910380,IM,1979,1984
0330501,QIS,-1,-1
0413573,H,1977,1982
7506743,QIS,1975,-1
9434315,H,1994,1996
7802723,H,1977,1993
0317062,H,-1,-1
9877811,H,-1,-1
8205036,H,1979,1989
0357344,IM,1965,1984
0246313,IM,1972,1992
7806156,IM,1966,1977
101295070,IM,2014,-1
101623819,IM,2017,-1
8511884,H,-1,-1
9306181,IM,1992,-1
9878462,H,1979,1986
0417504,H,-1,-1
0316751,H,-1,-1
0063413,IM,1970,1974
0321347,IM,1972,1974
9425305,S,1996,2005
57630800R,H,-1,-1
9877750,H,-1,-1
9602533,IM,1997,1999
9602533,IM,2015,-1
9886962,H,1979,1986
7906144,H,1977,1982
7703790,H,1975,1994
7703790,T,1996,2019
8007965,H,1976,1981
9877795,H,1977,1985
100890177,T,1999,2019
9879304,H,1981,1983
1272726,QIS,-1,-1
9112135,QIS,1991,2017
7805512,QIS,-1,-1
1250602,QIS,1970,-1
101491727,QIS,2008,2011
9890192,H,-1,-1
0240376,IM,1966,2017
0240376,QIS,1969,2017
1256455,IM,1979,2017
1256455,QIS,1979,2017
9877490,H,-1,-1
0404550,H,-1,-1
7907517,H,1979,1995
9812689,QIS,1997,2008
7604341,D,1970,1976
7604341,D,1984,1991
2984816R,IM,2007,-1
21120500R,QIS,1970,-1
7703797,H,1978,1989
9712382,T,1995,2001
100883490,T,1998,2001
9601797,T,1997,1998
9505215,T,1996,2000
9617314,T,1997,1998
0415175,H,-1,-1
9878386,H,1979,1993
0230530,H,-1,-1
21140380R,QIS,1977,2017
0421510,R,1974,1979
0404413,R,-1,-1
9877130,K,1978,2016
9877740,H,-1,-1
8101403,H,-1,-1
0404557,IM,1965,1965
0165447,D,-1,-1
0432204,IM,1974,1983
0432204,IM,2010,2016
0432204,IM,-1,-1
101691301,IM,2016,-1
7906354,H,1979,1989
9892369,T,1998,2002
101180799,T,2002,2018
9877738,H,1978,1980
9877757,H,-1,-1
7506104,IM,1965,1983
7506117,IM,1965,1987
7506121,IM,1965,1983
9001514,T,1990,2000
8310903,B,1990,1998
9206683,N,1992,1995
9876723,H,-1,-1
9605018,QIS,1992,-1
7513702,IM,1975,-1
9433356,IM,1997,-1
0050452,IM,1966,-1
0332570,H,-1,-1
8812252,H,1988,1990
0243631,H,-1,-1
1253474,D,-1,-1
9877797,K,1977,2010
0413771,IM,1965,1982
8307714,QIS,1983,2017
9517855,QIS,1995,2017
8508267,QIS,1982,2017
0063417,IM,1971,1997
0414760,IM,1973,1987
0060752,R,-1,-1
8707901,IM,1965,1982
0102017,R,-1,-1
9426344,QIS,2005,2008
9877798,H,-1,-1
9878119,H,-1,-1
9877807,H,1978,1982
0253612,H,1977,1999
9877745,H,-1,-1
8005132,N,1978,1993
0174072,H,-1,-1
9883814,Q,1982,1983
9607541,QIS,-1,-1
9877742,H,-1,-1
0033046,H,-1,-1
0417413,H,1978,1988
0417413,IM,1965,1967
7704729,QIS,-1,-1
8704998,QIS,1983,2011
1267223,QIS,1980,2017
9703828,QIS,1995,2017
0413631,IM,1963,1984
0433000,IM,1965,1994
7509812,IM,1974,1996
0413637,IM,1965,1990
0364315,IM,1965,1971
7801144,IM,-1,-1
7801145,IM,-1,-1
7801143,IM,1974,1985
8710749,IM,1965,1986
0153706,IM,1965,1996
0033335,IM,1965,1984
0033336,IM,1965,1982
0107652,R,1974,1976
1306536,IM,1966,1970
0243625,IM,1965,1971
8000422,IM,1978,1981
0414371,IM,1965,1977
8209932,IM,1982,1993
8303081,QIS,1980,-1
8702287,B,1992,1998
0056272,R,-1,-1
21830020R,QIS,-1,-1
